Embedding,Isolated labels,Leiden NMI,Leiden ARI,Silhouette label,cLISI,Silhouette batch,iLISI,KBET,Graph connectivity,PCR comparison,Batch correction,Bio conservation,Total
Concerto_4_encoder_0.1,0.5253423,0.8079945111005279,0.7103552944689996,0.5053945910185575,0.9995618859926859,0.9303114,0.2533339091709682,0.21374835054731667,0.70854845920686,0,0.42118842014840185,0.7097297136427716,0.5943131962450237
Concerto_64_decoder_0.0,0.5,0.017316001689363793,-2.36470190838291e-06,0.5,0.7711973985036215,1.0,0.7948597499302456,0.20621109365881052,0.017802408797458678,0.9999999999999982,0.6037746504773026,0.3577022070982154,0.45613118444985024
Concerto_64_decoder_0.1,0.5,0.017484885205753226,9.605463058064227e-07,0.5,0.7711973985036215,1.0,0.7948597499302456,0.2062388222053576,0.017802408797458678,0.9999999999999982,0.603780196186612,0.3577366488511361,0.4561540677853265
Concerto_64_encoder_0.0,0.52904135,0.7861736218231532,0.6832966157036767,0.518345795571804,0.9984007438023885,0.9557135,0.28070381709507536,0.2373065638733378,0.7730926961292814,0.24971291621315045,0.4993059007648301,0.7030516253577741,0.6215533355205964
Concerto_64_encoder_0.1,0.5288661,0.783528508938322,0.708979925938397,0.5164388734847307,0.9983323494593302,0.955227,0.28048440388270784,0.23245032116649256,0.7920138439118252,0.22514267650961345,0.49706365257465757,0.7072291540105977,0.6231629534362216
Concerto_8_decoder_0.0,0.5,0.017622577493392376,3.329325303105573e-06,0.5,0.7711973985036215,1.0,0.7948597499302456,0.20624394075109817,0.017802408797458678,0.9999999999999994,0.6037812198957604,0.3577646610644634,0.4561712845969822
Concerto_8_decoder_0.1,0.5,0.017411053757131603,1.608649209402986e-07,0.5,0.7711973985036215,1.0,0.7948597499302456,0.2062321114702555,0.017802408797458678,0.9999999999999994,0.6037788540395919,0.35772172262513485,0.45614457519091767
Concerto_8_encoder_0.0,0.53050005,0.7994209164666458,0.6954774301995164,0.5127204833552241,0.999250586827596,0.94291717,0.26159736088344027,0.21577536123470367,0.7597428928335799,0,0.4360065566184271,0.7074738942416836,0.598886959192381
Concerto_8_encoder_0.1,0.5323731,0.8089223056507374,0.6996007516059023,0.5151035767048597,0.9992447932561238,0.94363326,0.2608115332467215,0.21952485844598915,0.7620916644938293,0,0.43721226290585663,0.7110488995868962,0.6015142449144804
Unintegrated,0.43622565,0.6676492040948034,0.496044222437076,0.4703630767762661,0.9981839974721273,0.83670783,0.17323340688432967,0.2356028531758323,0.7756268292254919,0.49699016593394263,0.5036322171297348,0.6136932306949949,0.5696688252688908
Unintegrated_HVG_only,0.5738933,0.7514728986539271,0.46785972901458733,0.5739626958966255,0.999999984105428,0.9375225,0.15621222768511092,0.16241775778263337,0.851464425473907,1.7988315179396008e-05,0.4215269740415821,0.6734377232620188,0.5726734235738441
Metric Type,Bio conservation,Bio conservation,Bio conservation,Bio conservation,Bio conservation,Batch correction,Batch correction,Batch correction,Batch correction,Batch correction,Aggregate score,Aggregate score,Aggregate score
